Entity,Code,Day,"Daily new confirmed deaths due to COVID-19 (rolling 7-day average, right-aligned)"
Moldova,MDA,2020-11-18,17.42857
Moldova,MDA,2020-11-19,17.42857
Moldova,MDA,2020-11-20,17.71429
Moldova,MDA,2020-11-21,17.71429
Moldova,MDA,2020-11-22,18.57143
Moldova,MDA,2020-11-23,19.14286
Moldova,MDA,2020-11-24,19.14286
Moldova,MDA,2020-11-25,19.57143
Moldova,MDA,2020-11-26,19.71429
Moldova,MDA,2020-11-27,19.85714
Moldova,MDA,2020-11-28,19.85714
Moldova,MDA,2020-11-29,20.14286
Moldova,MDA,2020-11-30,19.28571
Moldova,MDA,2020-12-01,19.28571
Moldova,MDA,2020-12-02,19.14286
Moldova,MDA,2020-12-03,19.14286
Moldova,MDA,2020-12-04,19.14286
Moldova,MDA,2020-12-05,19.14286
Moldova,MDA,2020-12-06,18.42857
Moldova,MDA,2020-12-07,19.14286
Moldova,MDA,2020-12-08,19.57143
Moldova,MDA,2020-12-09,19.71429
Moldova,MDA,2020-12-10,19.57143
Moldova,MDA,2020-12-11,19.57143
Moldova,MDA,2020-12-12,20.57143
Moldova,MDA,2020-12-13,21.85714
Moldova,MDA,2020-12-14,22.85714
Moldova,MDA,2020-12-15,23.57143
Moldova,MDA,2020-12-16,24.14286
Moldova,MDA,2020-12-17,24.85714
Moldova,MDA,2020-12-18,25.57143
Moldova,MDA,2020-12-19,25.71429
Moldova,MDA,2020-12-20,25.71429
Moldova,MDA,2020-12-21,25.57143
Moldova,MDA,2020-12-22,25.42857
Moldova,MDA,2020-12-23,25
Moldova,MDA,2020-12-24,24.85714
Moldova,MDA,2020-12-25,24.42857
Moldova,MDA,2020-12-26,22.28571
Moldova,MDA,2020-12-27,19.85714
Moldova,MDA,2020-12-28,18.85714
Moldova,MDA,2020-12-29,18.71429
Moldova,MDA,2020-12-30,19.28571
Moldova,MDA,2020-12-31,19.57143
Moldova,MDA,2021-01-01,19
Moldova,MDA,2021-01-02,19.57143
Moldova,MDA,2021-01-03,20.85714
Moldova,MDA,2021-01-04,20.71429
Moldova,MDA,2021-01-05,19.42857
Moldova,MDA,2021-01-06,18.28571
Moldova,MDA,2021-01-07,17.28571
Moldova,MDA,2021-01-08,16.85714
Moldova,MDA,2021-01-09,15.71429
Moldova,MDA,2021-01-10,14.57143
Moldova,MDA,2021-01-11,14.57143
Moldova,MDA,2021-01-12,15.14286
Moldova,MDA,2021-01-13,15
Moldova,MDA,2021-01-14,15
Moldova,MDA,2021-01-15,15.14286
Moldova,MDA,2021-01-16,16.42857
Moldova,MDA,2021-01-17,15.85714
Moldova,MDA,2021-01-18,15.85714
Moldova,MDA,2021-01-19,15.14286
Moldova,MDA,2021-01-20,15.14286
Moldova,MDA,2021-01-21,14.85714
Moldova,MDA,2021-01-22,14.85714
Moldova,MDA,2021-01-23,14.57143
Moldova,MDA,2021-01-24,15.85714
Moldova,MDA,2021-01-25,14.42857
Moldova,MDA,2021-01-26,14.14286
Moldova,MDA,2021-01-27,13.85714
Moldova,MDA,2021-01-28,14
Moldova,MDA,2021-01-29,13.14286
Moldova,MDA,2021-01-30,12.42857
Moldova,MDA,2021-01-31,11
Moldova,MDA,2021-02-01,11.14286
Moldova,MDA,2021-02-02,11.57143
Moldova,MDA,2021-02-03,12
Moldova,MDA,2021-02-04,12
Moldova,MDA,2021-02-05,13
Moldova,MDA,2021-02-06,13.71429
Moldova,MDA,2021-02-07,15
Moldova,MDA,2021-02-08,15.85714
Moldova,MDA,2021-02-09,15.85714
Moldova,MDA,2021-02-10,15.57143
Moldova,MDA,2021-02-11,15.71429
Moldova,MDA,2021-02-12,15.85714
Moldova,MDA,2021-02-13,15.71429
Moldova,MDA,2021-02-14,15.42857
Moldova,MDA,2021-02-15,14.85714
Moldova,MDA,2021-02-16,15
Moldova,MDA,2021-02-17,15.42857
Moldova,MDA,2021-02-18,15.71429
Moldova,MDA,2021-02-19,16.14286
Moldova,MDA,2021-02-20,17.14286
Moldova,MDA,2021-02-21,18.42857
Moldova,MDA,2021-02-22,19.71429
Moldova,MDA,2021-02-23,20.71429
Moldova,MDA,2021-02-24,21.28571
Moldova,MDA,2021-02-25,22
Moldova,MDA,2021-02-26,22.85714
Moldova,MDA,2021-02-27,23.42857
Moldova,MDA,2021-02-28,24.14286
Moldova,MDA,2021-03-01,25.14286
Moldova,MDA,2021-03-02,25.57143
Moldova,MDA,2021-03-03,25.71429
Moldova,MDA,2021-03-04,25.42857
Moldova,MDA,2021-03-05,24.57143
Moldova,MDA,2021-03-06,23.85714
Moldova,MDA,2021-03-07,23.14286
Moldova,MDA,2021-03-08,22
Moldova,MDA,2021-03-09,21.14286
Moldova,MDA,2021-03-10,22.42857
Moldova,MDA,2021-03-11,24.42857
Moldova,MDA,2021-03-12,26.71429
Moldova,MDA,2021-03-13,29
Moldova,MDA,2021-03-14,31.28571
Moldova,MDA,2021-03-15,34.28571
Moldova,MDA,2021-03-16,36
Moldova,MDA,2021-03-17,36.14286
Moldova,MDA,2021-03-18,36
Moldova,MDA,2021-03-19,34.71429
Moldova,MDA,2021-03-20,33.85714
Moldova,MDA,2021-03-21,32.71429
Moldova,MDA,2021-03-22,31.57143
Moldova,MDA,2021-03-23,31.57143
Moldova,MDA,2021-03-24,32.14286
Moldova,MDA,2021-03-25,32.85714
Moldova,MDA,2021-03-26,34.85714
Moldova,MDA,2021-03-27,36.28571
Moldova,MDA,2021-03-28,38.28571
Moldova,MDA,2021-03-29,39.85714
Moldova,MDA,2021-03-30,41.71429
Monaco,MCO,2020-03-31,0.33333
Monaco,MCO,2020-04-01,0.25
Monaco,MCO,2020-04-02,0.2
Monaco,MCO,2020-04-03,0.16667
Monaco,MCO,2020-04-04,0.14286
Monaco,MCO,2020-04-05,0
Monaco,MCO,2020-04-06,0
Monaco,MCO,2020-04-07,0
Monaco,MCO,2020-04-08,0
Monaco,MCO,2020-04-09,0
Monaco,MCO,2020-04-10,0
Monaco,MCO,2020-04-11,0
Monaco,MCO,2020-04-12,0
Monaco,MCO,2020-04-13,0
Monaco,MCO,2020-04-14,0
Monaco,MCO,2020-04-15,0.28571
Monaco,MCO,2020-04-16,0.28571
Monaco,MCO,2020-04-17,0.28571
Monaco,MCO,2020-04-18,0.28571
Monaco,MCO,2020-04-19,0.28571
Monaco,MCO,2020-04-20,0.28571
Monaco,MCO,2020-04-21,0.28571
Monaco,MCO,2020-04-22,0
Monaco,MCO,2020-04-23,0.14286
Monaco,MCO,2020-04-24,0.14286
Monaco,MCO,2020-04-25,0.14286
Monaco,MCO,2020-04-26,0.14286
Monaco,MCO,2020-04-27,0.14286
Monaco,MCO,2020-04-28,0.14286
Monaco,MCO,2020-04-29,0.14286
Monaco,MCO,2020-04-30,0
Monaco,MCO,2020-05-01,0
Monaco,MCO,2020-05-02,0
Monaco,MCO,2020-05-03,0
Monaco,MCO,2020-05-04,0
Monaco,MCO,2020-05-05,0
Monaco,MCO,2020-05-06,0
Monaco,MCO,2020-05-07,0
Monaco,MCO,2020-05-08,0
Monaco,MCO,2020-05-09,0
Monaco,MCO,2020-05-10,0
Monaco,MCO,2020-05-11,0
Monaco,MCO,2020-05-12,0
Monaco,MCO,2020-05-13,0
Monaco,MCO,2020-05-14,0
Monaco,MCO,2020-05-15,0
Monaco,MCO,2020-05-16,0
Monaco,MCO,2020-05-17,0
Monaco,MCO,2020-05-18,0
Monaco,MCO,2020-05-19,0
Monaco,MCO,2020-05-20,0
Monaco,MCO,2020-05-21,0
Monaco,MCO,2020-05-22,0
Monaco,MCO,2020-05-23,0
Monaco,MCO,2020-05-24,0
Monaco,MCO,2020-05-25,0
Monaco,MCO,2020-05-26,0
Monaco,MCO,2020-05-27,0
Monaco,MCO,2020-05-28,0
Monaco,MCO,2020-05-29,0
Monaco,MCO,2020-05-30,0
Monaco,MCO,2020-05-31,0
Monaco,MCO,2020-06-01,0
Monaco,MCO,2020-06-02,0
Monaco,MCO,2020-06-03,0
Monaco,MCO,2020-06-04,0
Monaco,MCO,2020-06-05,0
Monaco,MCO,2020-06-06,0
Monaco,MCO,2020-06-07,0
Monaco,MCO,2020-06-08,0
Monaco,MCO,2020-06-09,0
Monaco,MCO,2020-06-10,0
Monaco,MCO,2020-06-11,0
Monaco,MCO,2020-06-12,0
Monaco,MCO,2020-06-13,0
Monaco,MCO,2020-06-14,0
Monaco,MCO,2020-06-15,0
Monaco,MCO,2020-06-16,0
Monaco,MCO,2020-06-17,0
Monaco,MCO,2020-06-18,0
Monaco,MCO,2020-06-19,0
Monaco,MCO,2020-06-20,0
Monaco,MCO,2020-06-21,0
Monaco,MCO,2020-06-22,0
Monaco,MCO,2020-06-23,0
Monaco,MCO,2020-06-24,0
Monaco,MCO,2020-06-25,0
Monaco,MCO,2020-06-26,0
Monaco,MCO,2020-06-27,0
Monaco,MCO,2020-06-28,0
Monaco,MCO,2020-06-29,0
Monaco,MCO,2020-06-30,0
Monaco,MCO,2020-07-01,0
Monaco,MCO,2020-07-02,0
Monaco,MCO,2020-07-03,0
Monaco,MCO,2020-07-04,0
Monaco,MCO,2020-07-05,0
Monaco,MCO,2020-07-06,0
Monaco,MCO,2020-07-07,0
Monaco,MCO,2020-07-08,0
Monaco,MCO,2020-07-09,0
Monaco,MCO,2020-07-10,0
Monaco,MCO,2020-07-11,0
Monaco,MCO,2020-07-12,0
Monaco,MCO,2020-07-13,0
Monaco,MCO,2020-07-14,0
Monaco,MCO,2020-07-15,0
Monaco,MCO,2020-07-16,0
Monaco,MCO,2020-07-17,0
Monaco,MCO,2020-07-18,0
Monaco,MCO,2020-07-19,0
Monaco,MCO,2020-07-20,0
Monaco,MCO,2020-07-21,0
Monaco,MCO,2020-07-22,0
Monaco,MCO,2020-07-23,0
Monaco,MCO,2020-07-24,0
Monaco,MCO,2020-07-25,0
Monaco,MCO,2020-07-26,0
Monaco,MCO,2020-07-27,0
Monaco,MCO,2020-07-28,0
Monaco,MCO,2020-07-29,0
Monaco,MCO,2020-07-30,0
Monaco,MCO,2020-07-31,0
Monaco,MCO,2020-08-01,0
Monaco,MCO,2020-08-02,0
Monaco,MCO,2020-08-03,0
Monaco,MCO,2020-08-04,0
Monaco,MCO,2020-08-05,0
Monaco,MCO,2020-08-06,0
Monaco,MCO,2020-08-07,0
Monaco,MCO,2020-08-08,0
Monaco,MCO,2020-08-09,0
Monaco,MCO,2020-08-10,0
Monaco,MCO,2020-08-11,0
Monaco,MCO,2020-08-12,0
Monaco,MCO,2020-08-13,0
Monaco,MCO,2020-08-14,0
Monaco,MCO,2020-08-15,0
Monaco,MCO,2020-08-16,0
Monaco,MCO,2020-08-17,0
Monaco,MCO,2020-08-18,0
Monaco,MCO,2020-08-19,0
Monaco,MCO,2020-08-20,0
Monaco,MCO,2020-08-21,0
Monaco,MCO,2020-08-22,0
Monaco,MCO,2020-08-23,0
Monaco,MCO,2020-08-24,0
Monaco,MCO,2020-08-25,0
Monaco,MCO,2020-08-26,0
Monaco,MCO,2020-08-27,0
Monaco,MCO,2020-08-28,0
Monaco,MCO,2020-08-29,0
Monaco,MCO,2020-08-30,0
Monaco,MCO,2020-08-31,0
Monaco,MCO,2020-09-01,0
Monaco,MCO,2020-09-02,-0.42857
Monaco,MCO,2020-09-03,-0.42857
Monaco,MCO,2020-09-04,-0.42857
Monaco,MCO,2020-09-05,-0.42857
Monaco,MCO,2020-09-06,-0.42857
Monaco,MCO,2020-09-07,-0.42857
Monaco,MCO,2020-09-08,-0.42857
Monaco,MCO,2020-09-09,0
Monaco,MCO,2020-09-10,0
Monaco,MCO,2020-09-11,0
Monaco,MCO,2020-09-12,0
Monaco,MCO,2020-09-13,0
Monaco,MCO,2020-09-14,0
Monaco,MCO,2020-09-15,0
Monaco,MCO,2020-09-16,0
Monaco,MCO,2020-09-17,0
Monaco,MCO,2020-09-18,0
Monaco,MCO,2020-09-19,0
Monaco,MCO,2020-09-20,0
Monaco,MCO,2020-09-21,0
Monaco,MCO,2020-09-22,0
Monaco,MCO,2020-09-23,0
Monaco,MCO,2020-09-24,0
Monaco,MCO,2020-09-25,0.14286
Monaco,MCO,2020-09-26,0.14286
Monaco,MCO,2020-09-27,0.14286
Monaco,MCO,2020-09-28,0.14286
Monaco,MCO,2020-09-29,0.14286
Monaco,MCO,2020-09-30,0.14286
Monaco,MCO,2020-10-01,0.14286
Monaco,MCO,2020-10-02,0
Monaco,MCO,2020-10-03,0
Monaco,MCO,2020-10-04,0
Monaco,MCO,2020-10-05,0
Monaco,MCO,2020-10-06,0
Monaco,MCO,2020-10-07,0
Monaco,MCO,2020-10-08,0
Monaco,MCO,2020-10-09,0
Monaco,MCO,2020-10-10,0
Monaco,MCO,2020-10-11,0
Monaco,MCO,2020-10-12,0
Monaco,MCO,2020-10-13,0
Monaco,MCO,2020-10-14,0
Monaco,MCO,2020-10-15,0
Monaco,MCO,2020-10-16,0
Monaco,MCO,2020-10-17,0
Monaco,MCO,2020-10-18,0
Monaco,MCO,2020-10-19,0
Monaco,MCO,2020-10-20,0
Monaco,MCO,2020-10-21,0
Monaco,MCO,2020-10-22,0
Monaco,MCO,2020-10-23,0
Monaco,MCO,2020-10-24,0
Monaco,MCO,2020-10-25,0
Monaco,MCO,2020-10-26,0
Monaco,MCO,2020-10-27,0
Monaco,MCO,2020-10-28,0
Monaco,MCO,2020-10-29,0
Monaco,MCO,2020-10-30,0
Monaco,MCO,2020-10-31,0
Monaco,MCO,2020-11-01,0
Monaco,MCO,2020-11-02,0
Monaco,MCO,2020-11-03,0
Monaco,MCO,2020-11-04,0
Monaco,MCO,2020-11-05,0
Monaco,MCO,2020-11-06,0
Monaco,MCO,2020-11-07,0
Monaco,MCO,2020-11-08,0
Monaco,MCO,2020-11-09,0
Monaco,MCO,2020-11-10,0
Monaco,MCO,2020-11-11,0
Monaco,MCO,2020-11-12,0
Monaco,MCO,2020-11-13,0
Monaco,MCO,2020-11-14,0
Monaco,MCO,2020-11-15,0
Monaco,MCO,2020-11-16,0
Monaco,MCO,2020-11-17,0.14286
Monaco,MCO,2020-11-18,0.14286
Monaco,MCO,2020-11-19,0.14286
Monaco,MCO,2020-11-20,0.14286
Monaco,MCO,2020-11-21,0.14286
Monaco,MCO,2020-11-22,0.14286
Monaco,MCO,2020-11-23,0.14286
Monaco,MCO,2020-11-24,0
Monaco,MCO,2020-11-25,0
Monaco,MCO,2020-11-26,0
Monaco,MCO,2020-11-27,0
Monaco,MCO,2020-11-28,0
Monaco,MCO,2020-11-29,0
Monaco,MCO,2020-11-30,0
Monaco,MCO,2020-12-01,0
Monaco,MCO,2020-12-02,0
Monaco,MCO,2020-12-03,0
Monaco,MCO,2020-12-04,0
Monaco,MCO,2020-12-05,0
Monaco,MCO,2020-12-06,0
Monaco,MCO,2020-12-07,0
Monaco,MCO,2020-12-08,0
Monaco,MCO,2020-12-09,0
Monaco,MCO,2020-12-10,0
Monaco,MCO,2020-12-11,0
Monaco,MCO,2020-12-12,0
Monaco,MCO,2020-12-13,0
Monaco,MCO,2020-12-14,0
Monaco,MCO,2020-12-15,0
Monaco,MCO,2020-12-16,0
Monaco,MCO,2020-12-17,0
Monaco,MCO,2020-12-18,0
Monaco,MCO,2020-12-19,0
Monaco,MCO,2020-12-20,0
Monaco,MCO,2020-12-21,0
Monaco,MCO,2020-12-22,0
Monaco,MCO,2020-12-23,0
Monaco,MCO,2020-12-24,0
Monaco,MCO,2020-12-25,0
Monaco,MCO,2020-12-26,0
Monaco,MCO,2020-12-27,0
Monaco,MCO,2020-12-28,0
Monaco,MCO,2020-12-29,0
Monaco,MCO,2020-12-30,0
Monaco,MCO,2020-12-31,0
Monaco,MCO,2021-01-01,0
Monaco,MCO,2021-01-02,0
Monaco,MCO,2021-01-03,0
Monaco,MCO,2021-01-04,0
Monaco,MCO,2021-01-05,0
Monaco,MCO,2021-01-06,0
Monaco,MCO,2021-01-07,0
Monaco,MCO,2021-01-08,0.14286
Monaco,MCO,2021-01-09,0.14286
Monaco,MCO,2021-01-10,0.14286
Monaco,MCO,2021-01-11,0.14286
Monaco,MCO,2021-01-12,0.57143
Monaco,MCO,2021-01-13,0.57143
Monaco,MCO,2021-01-14,0.57143
Monaco,MCO,2021-01-15,0.42857
Monaco,MCO,2021-01-16,0.42857
Monaco,MCO,2021-01-17,0.42857
Monaco,MCO,2021-01-18,0.42857
Monaco,MCO,2021-01-19,0.28571
Monaco,MCO,2021-01-20,0.28571
Monaco,MCO,2021-01-21,0.28571
Monaco,MCO,2021-01-22,0.28571
Monaco,MCO,2021-01-23,0.28571
Monaco,MCO,2021-01-24,0.28571
Monaco,MCO,2021-01-25,0.28571
Monaco,MCO,2021-01-26,0
Monaco,MCO,2021-01-27,0.14286
Monaco,MCO,2021-01-28,0.28571
Monaco,MCO,2021-01-29,0.28571
Monaco,MCO,2021-01-30,0.28571
Monaco,MCO,2021-01-31,0.57143
Monaco,MCO,2021-02-01,0.71429
Monaco,MCO,2021-02-02,1.14286
Monaco,MCO,2021-02-03,1.14286
Monaco,MCO,2021-02-04,1
Monaco,MCO,2021-02-05,1.14286
Monaco,MCO,2021-02-06,1.14286
Monaco,MCO,2021-02-07,0.85714
Monaco,MCO,2021-02-08,0.71429
Monaco,MCO,2021-02-09,0.28571
Monaco,MCO,2021-02-10,0.14286
Monaco,MCO,2021-02-11,0.14286
Monaco,MCO,2021-02-12,0.28571
Monaco,MCO,2021-02-13,0.28571
Monaco,MCO,2021-02-14,0.28571
Monaco,MCO,2021-02-15,0.28571
Monaco,MCO,2021-02-16,0.28571
Monaco,MCO,2021-02-17,0.42857
Monaco,MCO,2021-02-18,0.42857
Monaco,MCO,2021-02-19,0.14286
Monaco,MCO,2021-02-20,0.14286
Monaco,MCO,2021-02-21,0.14286
Monaco,MCO,2021-02-22,0.14286
Monaco,MCO,2021-02-23,0.28571
Monaco,MCO,2021-02-24,0.14286
Monaco,MCO,2021-02-25,0.14286
Monaco,MCO,2021-02-26,0.14286
Monaco,MCO,2021-02-27,0.28571
Monaco,MCO,2021-02-28,0.28571
Monaco,MCO,2021-03-01,0.28571
Monaco,MCO,2021-03-02,0.28571
Monaco,MCO,2021-03-03,0.42857
Monaco,MCO,2021-03-04,0.42857
Monaco,MCO,2021-03-05,0.42857
Monaco,MCO,2021-03-06,0.28571
Monaco,MCO,2021-03-07,0.28571
Monaco,MCO,2021-03-08,0.28571
Monaco,MCO,2021-03-09,0.14286
Monaco,MCO,2021-03-10,0
Monaco,MCO,2021-03-11,0
Monaco,MCO,2021-03-12,0.14286
Monaco,MCO,2021-03-13,0.14286
Monaco,MCO,2021-03-14,0.14286
Monaco,MCO,2021-03-15,0.14286
Monaco,MCO,2021-03-16,0.14286
Monaco,MCO,2021-03-17,0.14286
Monaco,MCO,2021-03-18,0.14286
Monaco,MCO,2021-03-19,0
Monaco,MCO,2021-03-20,0
Monaco,MCO,2021-03-21,0
Monaco,MCO,2021-03-22,0
Monaco,MCO,2021-03-23,0
Monaco,MCO,2021-03-24,0.14286
Monaco,MCO,2021-03-25,0.14286
Monaco,MCO,2021-03-26,0.14286
Monaco,MCO,2021-03-27,0.14286
Monaco,MCO,2021-03-28,0.14286
Monaco,MCO,2021-03-29,0.14286
Monaco,MCO,2021-03-30,0.14286
Mongolia,MNG,2020-12-31,0.33333
Mongolia,MNG,2021-01-01,0.25
Mongolia,MNG,2021-01-02,0.2
Mongolia,MNG,2021-01-03,0.16667
Mongolia,MNG,2021-01-04,0.14286
Mongolia,MNG,2021-01-05,0
Mongolia,MNG,2021-01-06,0
Mongolia,MNG,2021-01-07,0.14286
Mongolia,MNG,2021-01-08,0.14286
Mongolia,MNG,2021-01-09,0.14286
Mongolia,MNG,2021-01-10,0.14286
Mongolia,MNG,2021-01-11,0.14286
Mongolia,MNG,2021-01-12,0.14286
Mongolia,MNG,2021-01-13,0.14286
Mongolia,MNG,2021-01-14,0
Mongolia,MNG,2021-01-15,0
Mongolia,MNG,2021-01-16,0
Mongolia,MNG,2021-01-17,0
Mongolia,MNG,2021-01-18,0
Mongolia,MNG,2021-01-19,0
Mongolia,MNG,2021-01-20,0
Mongolia,MNG,2021-01-21,0
Mongolia,MNG,2021-01-22,0
Mongolia,MNG,2021-01-23,0
Mongolia,MNG,2021-01-24,0
Mongolia,MNG,2021-01-25,0
Mongolia,MNG,2021-01-26,0
Mongolia,MNG,2021-01-27,0
Mongolia,MNG,2021-01-28,0
Mongolia,MNG,2021-01-29,0
Mongolia,MNG,2021-01-30,0
Mongolia,MNG,2021-01-31,0
Mongolia,MNG,2021-02-01,0
Mongolia,MNG,2021-02-02,0
Mongolia,MNG,2021-02-03,0
Mongolia,MNG,2021-02-04,0
Mongolia,MNG,2021-02-05,0
Mongolia,MNG,2021-02-06,0
Mongolia,MNG,2021-02-07,0
Mongolia,MNG,2021-02-08,0
Mongolia,MNG,2021-02-09,0
Mongolia,MNG,2021-02-10,0
Mongolia,MNG,2021-02-11,0
Mongolia,MNG,2021-02-12,0
Mongolia,MNG,2021-02-13,0
Mongolia,MNG,2021-02-14,0
Mongolia,MNG,2021-02-15,0
Mongolia,MNG,2021-02-16,0
Mongolia,MNG,2021-02-17,0
Mongolia,MNG,2021-02-18,0
Mongolia,MNG,2021-02-19,0
Mongolia,MNG,2021-02-20,0
Mongolia,MNG,2021-02-21,0
Mongolia,MNG,2021-02-22,0
Mongolia,MNG,2021-02-23,0
Mongolia,MNG,2021-02-24,0
Mongolia,MNG,2021-02-25,0
Mongolia,MNG,2021-02-26,0
Mongolia,MNG,2021-02-27,0
Mongolia,MNG,2021-02-28,0
Mongolia,MNG,2021-03-01,0
Mongolia,MNG,2021-03-02,0
Mongolia,MNG,2021-03-03,0
Mongolia,MNG,2021-03-04,0
Mongolia,MNG,2021-03-05,0
Mongolia,MNG,2021-03-06,0
Mongolia,MNG,2021-03-07,0
Mongolia,MNG,2021-03-08,0.14286
Mongolia,MNG,2021-03-09,0.14286
Mongolia,MNG,2021-03-10,0.14286
Mongolia,MNG,2021-03-11,0.28571
Mongolia,MNG,2021-03-12,0.28571
Mongolia,MNG,2021-03-13,0.28571
Mongolia,MNG,2021-03-14,0.28571
Mongolia,MNG,2021-03-15,0.14286
Mongolia,MNG,2021-03-16,0.14286
Mongolia,MNG,2021-03-17,0.14286
Mongolia,MNG,2021-03-18,0
Mongolia,MNG,2021-03-19,0
Mongolia,MNG,2021-03-20,0
Mongolia,MNG,2021-03-21,0.14286
Mongolia,MNG,2021-03-22,0.14286
Mongolia,MNG,2021-03-23,0.14286
Mongolia,MNG,2021-03-24,0.14286
Mongolia,MNG,2021-03-25,0.14286
Mongolia,MNG,2021-03-26,0.14286
Mongolia,MNG,2021-03-27,0.14286
Mongolia,MNG,2021-03-28,0.14286
Mongolia,MNG,2021-03-29,0.14286
Mongolia,MNG,2021-03-30,0.14286
Montenegro,MNE,2020-03-25,0.33333
Montenegro,MNE,2020-03-26,0.25
Montenegro,MNE,2020-03-27,0.2
Montenegro,MNE,2020-03-28,0.16667
Montenegro,MNE,2020-03-29,0.14286
Montenegro,MNE,2020-03-30,0
Montenegro,MNE,2020-03-31,0.14286
Montenegro,MNE,2020-04-01,0.14286
Montenegro,MNE,2020-04-02,0.14286
Montenegro,MNE,2020-04-03,0.14286
Montenegro,MNE,2020-04-04,0.14286
Montenegro,MNE,2020-04-05,0.14286
Montenegro,MNE,2020-04-06,0.14286
Montenegro,MNE,2020-04-07,0
Montenegro,MNE,2020-04-08,0
Montenegro,MNE,2020-04-09,0
Montenegro,MNE,2020-04-10,0
Montenegro,MNE,2020-04-11,0
Montenegro,MNE,2020-04-12,0.14286
Montenegro,MNE,2020-04-13,0.14286
Montenegro,MNE,2020-04-14,0.28571
Montenegro,MNE,2020-04-15,0.28571
Montenegro,MNE,2020-04-16,0.28571
Montenegro,MNE,2020-04-17,0.42857
Montenegro,MNE,2020-04-18,0.42857
Montenegro,MNE,2020-04-19,0.28571
Montenegro,MNE,2020-04-20,0.28571
Montenegro,MNE,2020-04-21,0.14286
Montenegro,MNE,2020-04-22,0.14286
Montenegro,MNE,2020-04-23,0.14286
Montenegro,MNE,2020-04-24,0.14286
Montenegro,MNE,2020-04-25,0.14286
Montenegro,MNE,2020-04-26,0.28571
Montenegro,MNE,2020-04-27,0.28571
Montenegro,MNE,2020-04-28,0.28571
Montenegro,MNE,2020-04-29,0.28571
Montenegro,MNE,2020-04-30,0.28571
Montenegro,MNE,2020-05-01,0.14286
Montenegro,MNE,2020-05-02,0.28571
Montenegro,MNE,2020-05-03,0.14286
Montenegro,MNE,2020-05-04,0.14286
Montenegro,MNE,2020-05-05,0.14286
Montenegro,MNE,2020-05-06,0.14286
Montenegro,MNE,2020-05-07,0.14286
Montenegro,MNE,2020-05-08,0.14286
Montenegro,MNE,2020-05-09,0
Montenegro,MNE,2020-05-10,0.14286
Montenegro,MNE,2020-05-11,0.14286
Montenegro,MNE,2020-05-12,0.14286
Montenegro,MNE,2020-05-13,0.14286
Montenegro,MNE,2020-05-14,0.14286
Montenegro,MNE,2020-05-15,0.14286
Montenegro,MNE,2020-05-16,0.14286
Montenegro,MNE,2020-05-17,0
Montenegro,MNE,2020-05-18,0
Montenegro,MNE,2020-05-19,0
Montenegro,MNE,2020-05-20,0
Montenegro,MNE,2020-05-21,0
Montenegro,MNE,2020-05-22,0
Montenegro,MNE,2020-05-23,0
Montenegro,MNE,2020-05-24,0
Montenegro,MNE,2020-05-25,0
Montenegro,MNE,2020-05-26,0
Montenegro,MNE,2020-05-27,0
Montenegro,MNE,2020-05-28,0
Montenegro,MNE,2020-05-29,0
Montenegro,MNE,2020-05-30,0
Montenegro,MNE,2020-05-31,0
Montenegro,MNE,2020-06-01,0
Montenegro,MNE,2020-06-02,0
Montenegro,MNE,2020-06-03,0
Montenegro,MNE,2020-06-04,0
Montenegro,MNE,2020-06-05,0
Montenegro,MNE,2020-06-06,0
Montenegro,MNE,2020-06-07,0
Montenegro,MNE,2020-06-08,0
Montenegro,MNE,2020-06-09,0
Montenegro,MNE,2020-06-10,0
Montenegro,MNE,2020-06-11,0
Montenegro,MNE,2020-06-12,0
Montenegro,MNE,2020-06-13,0
Montenegro,MNE,2020-06-14,0
Montenegro,MNE,2020-06-15,0
Montenegro,MNE,2020-06-16,0
Montenegro,MNE,2020-06-17,0
Montenegro,MNE,2020-06-18,0
Montenegro,MNE,2020-06-19,0
Montenegro,MNE,2020-06-20,0
Montenegro,MNE,2020-06-21,0
Montenegro,MNE,2020-06-22,0
Montenegro,MNE,2020-06-23,0
Montenegro,MNE,2020-06-24,0
Montenegro,MNE,2020-06-25,0
Montenegro,MNE,2020-06-26,0
Montenegro,MNE,2020-06-27,0
Montenegro,MNE,2020-06-28,0.28571
Montenegro,MNE,2020-06-29,0.28571
Montenegro,MNE,2020-06-30,0.42857
Montenegro,MNE,2020-07-01,0.42857
Montenegro,MNE,2020-07-02,0.42857
Montenegro,MNE,2020-07-03,0.57143
Montenegro,MNE,2020-07-04,0.71429
Montenegro,MNE,2020-07-05,0.42857
Montenegro,MNE,2020-07-06,0.42857
Montenegro,MNE,2020-07-07,0.71429
Montenegro,MNE,2020-07-08,0.71429
Montenegro,MNE,2020-07-09,1
Montenegro,MNE,2020-07-10,0.85714
Montenegro,MNE,2020-07-11,1.28571
Montenegro,MNE,2020-07-12,1.28571
Montenegro,MNE,2020-07-13,1.42857
Montenegro,MNE,2020-07-14,1
Montenegro,MNE,2020-07-15,1
Montenegro,MNE,2020-07-16,0.71429
Montenegro,MNE,2020-07-17,1
Montenegro,MNE,2020-07-18,1
Montenegro,MNE,2020-07-19,1.28571
Montenegro,MNE,2020-07-20,1.14286
Montenegro,MNE,2020-07-21,1.57143
Montenegro,MNE,2020-07-22,2.14286
